step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,A2_stopped,A2_accumulated_waiting_time,A2_average_speed,A3_stopped,A3_accumulated_waiting_time,A3_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,B2_stopped,B2_accumulated_waiting_time,B2_average_speed,B3_stopped,B3_accumulated_waiting_time,B3_average_speed,C0_stopped,C0_accumulated_waiting_time,C0_average_speed,C1_stopped,C1_accumulated_waiting_time,C1_average_speed,C2_stopped,C2_accumulated_waiting_time,C2_average_speed,C3_stopped,C3_accumulated_waiting_time,C3_average_speed,D0_stopped,D0_accumulated_waiting_time,D0_average_speed,D1_stopped,D1_accumulated_waiting_time,D1_average_speed,D2_stopped,D2_accumulated_waiting_time,D2_average_speed,D3_stopped,D3_accumulated_waiting_time,D3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1010.0,18,549.0,9.631578947368421,7.868176153053614,2,26.0,0.5898950028414216,0,0.0,0.5520909947893514,1,16.0,0.07989587054522086,1,79.0,0.7264689321642737,0,0.0,0.9951459198925527,2,21.0,0.3224203872139987,0,0.0,0.9625944665477995,1,71.0,0.7571154828615806,0,0.0,0.9769568360241837,5,121.0,0.0005624501281823774,1,11.0,0.7095425126642942,1,58.0,0.6243983234684244,1,37.0,0.43786275075684383,2,109.0,0.46645688497394766,1,43.0,0.4072819838647419,0,0.0,0.9734016257395802,18,592.0
1020.0,21,592.0,10.206896551724139,6.599023367160377,2,46.0,0.2617133572619446,0,0.0,1.0,1,24.0,0.0,2,89.0,0.5332331700482594,0,0.0,0.9703330350741455,2,42.0,0.42797971816158464,1,4.0,0.4993871314478646,2,85.0,0.4257749423342752,0,5.0,0.898343686500736,3,48.0,0.0,1,22.0,0.5010262914919751,1,66.0,0.4661361015565841,2,10.0,0.47710245662259015,2,129.0,0.01818238062131401,1,53.0,0.49629047490107414,1,5.0,0.5676041255779197,21,628.0
1030.0,20,564.0,9.4,8.291677735482185,2,31.0,0.33217339572377075,0,3.0,0.9727534960597191,1,34.0,0.0,3,26.0,0.28309413064905165,0,0.0,0.9407074751041516,3,69.0,0.36941054815509106,0,1.0,0.9761467511753708,3,113.0,0.37379630307965883,0,5.0,0.9541504364785506,1,30.0,0.0,3,53.0,0.5380175689840128,1,77.0,0.6220286439508605,1,19.0,0.7171645172847321,1,124.0,0.0,0,4.0,0.8637372300218332,1,15.0,0.7235114750324111,20,604.0
1040.0,22,713.0,11.883333333333333,7.268422190465211,2,51.0,0.4703789642287991,0,3.0,0.9749035683724256,1,44.0,0.0,3,56.0,0.22810563863069613,0,0.0,0.8314710711560698,3,59.0,0.39378348650457135,0,3.0,0.9328493343161921,2,119.0,0.26770772048783587,0,0.0,0.980198623590503,1,42.0,0.4787004495344021,3,83.0,0.6402930094586768,1,87.0,0.46600003489913494,3,38.0,0.31985238822042145,1,134.0,0.0,0,4.0,0.9357386597007247,2,28.0,0.2911296783863883,22,751.0
1050.0,19,405.0,6.864406779661017,7.525259679776535,3,74.0,0.23449818583279847,1,5.0,0.03440846450203359,1,54.0,0.0,2,56.0,0.6057440631724403,0,20.0,0.748162617584598,0,4.0,0.9632982529585442,0,5.0,0.9704708896258443,1,8.0,0.0,1,3.0,0.00013986831599936342,0,2.0,0.9852568769251949,3,46.0,0.3902869835274123,1,101.0,0.5647620451047998,3,38.0,0.3650147708511355,0,0.0,0.154499206464955,1,5.0,0.01346773459465587,2,40.0,0.3273170706598124,19,461.0
1060.0,20,499.0,8.316666666666666,7.632720200912542,2,45.0,0.1563282289272626,2,28.0,0.5702496177952101,1,65.0,0.2871328861243366,2,76.0,0.6885771546787777,1,29.0,0.615400490264515,0,3.0,0.9193853410205142,1,5.0,0.6365774320104607,1,18.0,0.0,1,13.0,0.0,1,6.0,0.48624563402191673,3,40.0,0.212460840778462,1,113.0,0.7166571007517947,3,68.0,0.005581348429041802,0,0.0,0.9045246517854438,0,0.0,0.9507640196119097,1,45.0,0.6419256159254235,20,554.0
1070.0,21,558.0,9.3,6.914652840365312,2,65.0,0.6242100023897478,2,48.0,0.5765859278872003,0,1.0,0.9856566700066433,2,96.0,0.46286905948906426,2,47.0,0.22209929366783168,1,7.0,0.320869648527543,3,24.0,0.2449957188081269,1,28.0,0.0,1,28.0,0.577339745582727,1,18.0,0.64323567980435,2,38.0,0.3172585733510673,1,123.0,0.35114811296663,2,42.0,0.0,0,0.0,0.5277896795330052,0,0.0,0.8333700146129388,1,55.0,0.49086917163475136,21,620.0
1080.0,29,704.0,11.540983606557377,5.739444530861938,1,33.0,0.7711097132358808,3,41.0,0.22962688216944535,0,1.0,0.725400310424595,4,125.0,0.03461059966339602,3,55.0,0.23862397393906418,2,17.0,0.000644978145199841,3,54.0,0.23131921990956752,1,38.0,0.4216905773520707,1,38.0,0.5900389205130819,1,28.0,0.3317291221138195,2,58.0,0.008781569748813426,1,128.0,0.3832749073864963,2,62.0,0.0,1,1.0,0.456344759425208,2,4.0,0.32368836339867074,2,70.0,0.47511411865537156,29,753.0
1090.0,21,755.0,12.37704918032787,7.408921872501253,2,49.0,0.2078564919446475,2,60.0,0.36001202045110803,0,1.0,0.8825155963500851,4,165.0,0.18838739297336024,0,4.0,0.961603333053537,0,0.0,1.0,2,26.0,0.0005313620460890104,1,48.0,0.475221091169574,0,9.0,0.8017181303152769,2,42.0,0.4190321270049324,2,81.0,0.40997357408524404,1,137.0,0.4917413159950531,3,84.0,0.23604778677166646,0,0.0,0.9646446612300349,0,0.0,0.507076201044379,2,92.0,0.559520530047112,21,798.0
1100.0,12,346.0,5.766666666666667,9.051656478012045,1,16.0,0.4569023535667064,1,26.0,0.48904042252713803,0,8.0,0.8690385658423488,1,26.0,0.49021501966612896,0,5.0,0.6252626276836204,0,0.0,1.0,2,46.0,0.0,0,2.0,0.7040390432387582,0,6.0,0.9344425299574208,2,63.0,0.5849873846098649,1,65.0,0.7019857166421781,0,1.0,0.5468035215990525,2,104.0,0.48223339444550045,0,0.0,1.0,0,2.0,0.8757804284433585,2,31.0,0.41671859749312723,12,401.0
1110.0,11,280.0,4.827586206896552,8.826029117822456,1,26.0,0.4836964671681671,0,1.0,0.8854493759903289,2,14.0,0.6617706526926925,1,0.0,0.0,1,12.0,0.47160250826822947,0,0.0,1.0,1,43.0,0.6132974814735385,0,4.0,0.8792379574639689,0,5.0,0.6906557042898457,2,83.0,0.45868483787819825,1,75.0,0.3838937056665898,0,0.0,0.9701440969221207,1,52.0,0.7092121740417078,0,2.0,0.9813770074621323,0,4.0,0.7617370789825848,1,16.0,0.3736803259856152,11,337.0
1120.0,13,281.0,4.762711864406779,8.29410964935073,0,2.0,0.9492709626581424,0,1.0,0.9375801829821004,1,19.0,0.5845460015925361,0,0.0,0.9047323054099521,1,24.0,0.3826422850090172,0,0.0,0.9087016754868618,1,53.0,0.6542751025899197,0,4.0,0.7570412466678922,1,11.0,0.5705782394199278,3,80.0,0.1979800549436111,2,81.0,0.00047818539149258705,0,0.0,0.8827325522587663,1,1.0,0.6381551762106096,0,6.0,0.9596543976680448,1,12.0,0.5385381520824308,2,35.0,0.30077200303176665,13,329.0
1130.0,15,229.0,3.816666666666667,8.816720183472277,2,3.0,0.30729626263601584,0,0.0,1.0,2,27.0,0.4793900742832621,0,0.0,0.9444718414971902,1,33.0,0.4705231803088116,0,2.0,0.9047687089536617,1,4.0,0.34848667061352173,1,14.0,0.5602522424581713,1,21.0,0.6496313506086379,2,98.0,0.580082387743184,0,2.0,0.9185040196994796,0,2.0,0.9473147510621119,0,0.0,0.5829139483852066,1,7.0,0.7269742883176094,3,38.0,0.38316253418709517,1,21.0,0.7195363548690066,15,272.0
1140.0,15,324.0,5.4,8.140059031638883,1,13.0,0.35629957185238964,0,0.0,1.0,2,47.0,0.4583421463410462,0,1.0,0.4690588281379441,1,43.0,0.5964700796846184,0,2.0,0.9464381274285689,1,14.0,0.4766120679377503,2,24.0,0.03519821551271273,2,32.0,0.3196229804861446,2,117.0,0.46281108370148427,0,10.0,0.8681393263542653,0,2.0,0.7128425993742368,0,0.0,0.9383529092871933,2,19.0,0.4494123911486158,1,16.0,0.4855230360570646,1,31.0,0.6956056051487793,15,371.0
1150.0,19,290.0,5.087719298245614,7.50557428321861,1,23.0,0.6382025541580968,0,0.0,1.0,1,3.0,0.0020865897820232238,1,11.0,0.45982513351025683,1,51.0,0.479613550616163,2,14.0,0.23979861395207522,2,31.0,0.5924595406646606,1,32.0,0.0,1,39.0,0.3136165677159835,3,51.0,0.24118870179786384,0,10.0,0.9468063788794316,0,2.0,0.9756961058647848,0,0.0,0.646632503844259,4,53.0,0.3166720218974423,1,5.0,0.0,1,9.0,0.5041624699521667,19,334.0
1160.0,14,372.0,6.526315789473684,9.050787067738785,1,33.0,0.44655611101425663,0,0.0,0.9067209143332154,1,13.0,0.0,0,0.0,0.9808752296225111,2,62.0,0.000673814038237106,0,1.0,0.9878805354303417,2,57.0,0.7575507984147397,1,44.0,0.6296055377690957,1,54.0,0.6803447064856875,1,53.0,0.7060547775507799,0,11.0,0.80569854857664,0,2.0,0.9544757282774662,1,6.0,0.6263759927097984,3,71.0,0.21864976530227476,0,0.0,1.0,1,19.0,0.5027602083976823,14,426.0
1170.0,16,449.0,7.741379310344827,8.104861720676304,1,43.0,0.5265609115186715,0,0.0,0.9526800210113955,1,23.0,0.07641382913942779,0,0.0,0.9982571510176335,1,71.0,0.4646520906768061,0,0.0,1.0,4,80.0,0.5569152613311001,1,54.0,0.7207863883824889,0,7.0,0.7295138235787014,1,63.0,0.6412820480135889,2,16.0,0.32951397517290343,0,0.0,0.9528308144094357,0,2.0,0.951711368035966,4,111.0,0.3222868664131267,0,1.0,0.9742813863311198,1,27.0,0.0,16,498.0
1180.0,19,559.0,9.474576271186441,7.166929742793673,0,0.0,0.9442683839989812,0,0.0,0.04915863628641024,1,34.0,0.6251165530115799,1,2.0,0.00013042426069147107,1,83.0,0.60713692132922,0,0.0,0.9317429089590684,6,122.0,0.376407286688862,1,62.0,0.5137908591627912,1,12.0,0.49943945015503166,1,74.0,0.29064166674274927,2,36.0,0.3056085054504893,0,0.0,0.9684964752078389,1,5.0,0.5255200402145409,3,135.0,0.5280162040874251,0,1.0,0.8999739305350466,1,37.0,0.0,19,603.0
1190.0,24,691.0,11.711864406779661,6.974654725167179,1,2.0,0.5500557470506485,0,2.0,0.9683865654258896,0,3.0,0.8893936642579394,0,0.0,1.0,2,98.0,0.47434145759463126,0,0.0,0.9712184768805536,6,157.0,0.239812076154789,1,74.0,0.7017023703318396,1,21.0,0.4849841245562418,1,82.0,0.46795077244836,3,66.0,0.4573329040136875,0,0.0,0.673337217850252,0,2.0,0.5581953245207174,5,172.0,0.3426322357529479,1,6.0,0.6412378677835521,1,47.0,0.22397848104692725,22,732.0
1200.0,20,629.0,10.311475409836065,7.506735169460716,2,16.0,0.12489719621303874,0,3.0,0.8714946175415813,0,3.0,0.9674457687068375,0,0.0,0.8009588272477728,2,118.0,0.18751465593712954,0,2.0,0.6307012654116967,6,202.0,0.17140673133887657,0,2.0,0.6563270532397437,1,31.0,0.471523668334757,0,0.0,1.0,2,61.0,0.47710262476609083,2,12.0,0.33299519991830534,0,2.0,0.965910685728115,5,218.0,0.36531758659720837,0,2.0,0.9794765077282945,0,2.0,0.9888832184852189,20,674.0
1210.0,24,591.0,9.234375,7.2871410364953055,2,36.0,0.4605912374779835,0,3.0,0.6405238105309151,2,12.0,0.4338661579639044,0,0.0,0.6003035299586278,2,136.0,0.30437794737473245,1,63.0,0.7652114515577437,5,246.0,0.27160072976557476,3,21.0,0.38828946807465314,2,42.0,0.00262509031858059,0,5.0,0.9099475390376268,4,85.0,0.3121264984067072,2,21.0,0.3177137754931291,0,2.0,0.7649330413300477,1,44.0,0.508972916996677,0,2.0,0.9770522851982635,0,2.0,0.9235530362478663,24,720.0
1220.0,18,467.0,7.184615384615385,8.36387263978496,2,58.0,0.5763170772294182,1,2.0,0.002725353280491251,0,2.0,0.5768435278073368,0,0.0,0.7273017082354738,2,122.0,0.0022365561160474566,0,53.0,0.9199784869930927,2,87.0,0.48057575814564313,1,19.0,0.759568320095717,2,64.0,0.31088560977472074,0,11.0,0.9484646543837724,4,130.0,0.4501095022109919,1,5.0,0.6401306301776354,1,3.0,0.47890079600184393,1,24.0,0.3264248134167277,0,2.0,0.878517559466339,1,7.0,0.09763286824129944,18,589.0
1230.0,22,520.0,7.7611940298507465,7.634892116467252,0,2.0,0.6408579855180577,0,6.0,0.7106708034724406,0,2.0,0.47859684311392925,1,6.0,0.7906867993824788,1,132.0,0.4042547714312462,2,58.0,6.334019947682396e-05,1,43.0,0.4520993519016524,3,35.0,0.5757251635114803,2,84.0,0.46755604604116396,3,19.0,0.5471326110143611,4,174.0,0.34287968367057153,1,15.0,0.6136016553722496,1,13.0,0.3839486856164522,2,43.0,0.33305146821862597,0,2.0,0.9748255030771471,1,15.0,0.0,22,649.0
1240.0,18,321.0,4.720588235294118,7.890124426098934,1,2.0,0.38442641898972035,0,8.0,0.9518372685586265,0,0.0,0.9397874720576921,1,8.0,0.6668274856486045,0,1.0,0.9600769628240517,1,67.0,0.46928763585701094,2,56.0,0.41832166963972295,0,6.0,0.882747338789472,2,36.0,0.32076488188259505,3,47.0,0.46143727664633777,2,73.0,0.487772794700692,1,25.0,0.45863137527158226,2,29.0,0.3128965401275143,2,63.0,0.02779058484527148,0,2.0,0.7882743873241717,1,25.0,0.4323642028147861,18,448.0
1250.0,21,398.0,5.940298507462686,8.047726233098484,1,12.0,0.48657330946721206,0,6.0,0.9312824324731616,0,0.0,1.0,3,27.0,0.5814501723254316,0,1.0,0.013820867088517165,1,79.0,0.6397233124924256,1,15.0,0.6783142686980748,0,5.0,0.7525252080873169,2,44.0,0.46886317263186567,3,75.0,0.4751567620167932,5,111.0,0.35711533044953053,1,33.0,0.4351137453174758,2,51.0,0.4838388970366688,1,53.0,0.6916629753766532,1,11.0,0.4316089238327998,0,0.0,0.9243724147050503,21,523.0
1260.0,22,492.0,7.235294117647059,7.3819015638748136,1,22.0,0.4699521276717271,3,13.0,0.14735668874793312,0,0.0,0.9096595875471811,3,55.0,0.38815929449807945,0,0.0,1.0,1,90.0,0.4704543997554105,1,25.0,0.6312215523001508,0,2.0,0.4928148152546661,2,66.0,0.5691726127233158,4,107.0,0.22409922364080417,2,59.0,0.4907353318639366,1,12.0,0.6548768997594825,2,71.0,0.25080606642903486,1,63.0,0.702869382186547,1,26.0,0.7542277735757377,0,0.0,0.6660651707777918,22,611.0
1270.0,21,408.0,6.0,7.999745507813422,2,41.0,0.47509042190487255,2,28.0,0.0,0,0.0,0.9190425105208244,2,25.0,0.00014423094954638327,0,0.0,0.9171423989549611,2,115.0,0.5784434168218112,3,40.0,0.36683135180527265,1,16.0,0.6933449029502337,1,24.0,0.46858170371119623,3,32.0,3.7663462123889823e-06,1,63.0,0.019504790483704567,1,22.0,0.6601807108714974,1,10.0,0.6534161126905,1,75.0,0.31743733283144515,1,39.0,0.7851659108120661,0,0.0,0.8079262776279481,21,530.0
1280.0,19,455.0,6.594202898550725,8.781981960096992,1,44.0,0.47646631763295405,1,27.0,0.39656104610616955,0,7.0,0.9106345913400349,1,31.0,0.20262071460869485,0,0.0,0.9463741842289419,3,143.0,0.48972157662932697,1,46.0,0.6943394758679765,0,6.0,0.9547435377578863,2,35.0,0.0009805965270871773,3,64.0,0.24889536889679806,1,74.0,0.6419501030288582,2,10.0,0.3310659372626719,1,20.0,0.6133740685886415,1,13.0,0.48823073744616363,1,50.0,0.6263513614474535,1,8.0,0.7741394625377508,19,578.0
1290.0,24,548.0,8.058823529411764,7.414998091072569,1,54.0,0.5380514102650134,1,37.0,0.4788092539681301,1,8.0,0.7010870105147977,1,41.0,0.4787440526837709,0,0.0,0.293781887469363,3,161.0,0.4503830399699316,0,3.0,0.7223828335575542,2,13.0,0.26308244829463506,2,55.0,0.29105807999689687,2,62.0,0.48788669131310425,1,84.0,0.6325964935387677,2,30.0,0.2982830842731111,1,3.0,0.6332312296127417,1,23.0,0.35406756083356816,4,76.0,0.367505332389115,2,21.0,0.590688237913316,24,671.0
1300.0,24,630.0,9.545454545454545,6.559151668805982,2,69.0,0.4763523461307274,1,47.0,0.48049805310842936,0,7.0,0.5488923011978645,1,51.0,0.3819805989789014,0,0.0,1.0,2,24.0,0.579260840561983,1,19.0,0.7363830599027935,3,41.0,0.1447270415955957,2,77.0,0.4707408456759868,1,44.0,0.3341337189458599,1,94.0,0.01126697028375447,2,50.0,0.4593920073108865,0,0.0,0.9673896410493485,1,31.0,0.5652799165636566,6,134.0,0.31090630817207454,1,14.0,0.0080259653265571,24,702.0
1310.0,28,654.0,9.761194029850746,6.926306438802961,3,90.0,0.2427673460168914,1,8.0,0.6576254079823782,1,11.0,0.0,0,0.0,0.5699534504504083,0,0.0,0.9397859131793738,3,44.0,0.238876801052507,0,9.0,0.81725045030876,3,75.0,0.46695747935580006,2,97.0,0.30997180644462435,2,62.0,0.32668220377152013,1,17.0,0.7031822829134688,1,36.0,0.7216140006683393,0,0.0,0.9440755483714238,2,43.0,0.5765508926519313,7,197.0,0.12450198262558963,2,34.0,0.0,28,723.0
1320.0,24,656.0,9.507246376811594,7.85221806683132,2,15.0,0.25109928762316114,1,20.0,0.7169742772021792,1,21.0,0.0,0,0.0,0.6489209900020554,0,2.0,0.9349450943890186,3,48.0,0.24745327419632185,0,4.0,0.4930798223356482,0,4.0,0.9517348394703562,2,117.0,0.4688489956428477,1,62.0,0.6987145109294495,1,27.0,0.709591984803863,1,10.0,0.7134747023870825,1,2.0,0.4987663834676718,2,63.0,0.5693469501568089,7,267.0,0.09742395362483001,2,56.0,0.31406685153799435,24,718.0
1330.0,26,738.0,10.394366197183098,6.8040856846372115,2,35.0,0.5707712646766572,2,31.0,0.24339494537723433,1,32.0,0.4836898899115858,0,0.0,0.7736351008645159,1,2.0,0.5280378408824155,2,66.0,0.30084226859473223,1,12.0,0.0,2,14.0,0.5780512122802423,0,2.0,0.9469522447272594,1,77.0,0.6532029463449429,2,38.0,0.41026282860341906,0,5.0,0.9725926192613239,1,14.0,0.6404280960392683,2,63.0,0.007798384304024789,7,335.0,0.12051286002848863,2,76.0,0.3258673826581308,26,802.0
1340.0,32,849.0,11.791666666666666,6.508414628731155,1,24.0,0.7606949326605915,2,13.0,0.3091089959769496,1,42.0,0.4751570695442907,1,6.0,0.0,1,9.0,0.4738158234069925,2,86.0,0.47719899062504467,1,22.0,0.0,4,34.0,0.395679593538131,1,3.0,0.4881443224009523,2,94.0,0.5507462151809651,4,40.0,0.31535127657653556,1,9.0,0.4564149642804822,2,26.0,0.6135036694396757,1,71.0,0.0,6,374.0,0.23574090272672737,2,56.0,0.0019475887714710098,32,909.0
1350.0,25,750.0,10.273972602739725,7.323570112251369,4,44.0,0.3027139956702241,0,2.0,0.9586416447067876,2,53.0,0.40327032080517033,0,0.0,1.0,1,20.0,0.6325990791730455,3,115.0,0.43543063157554474,1,32.0,0.0,3,65.0,0.21722802096946858,0,2.0,0.9722340908700403,1,8.0,0.41474913376343414,2,44.0,0.38999771973250524,0,8.0,0.8841325141193466,1,14.0,0.5550825568181105,0,2.0,0.9662956295372714,5,325.0,0.30352515239736266,2,76.0,0.0,25,810.0
1360.0,28,859.0,11.767123287671232,7.145840813663043,4,84.0,0.10411478181352805,1,3.0,0.6355709485455614,1,61.0,0.7060429309831029,0,0.0,1.0,1,30.0,0.5480364234129428,4,151.0,0.19003927400068174,0,5.0,0.8886402529137607,2,59.0,0.32602108851256373,1,6.0,0.3059928792498967,3,31.0,0.0,2,66.0,0.6329022897862302,1,12.0,0.6174390990408344,1,21.0,0.6596224624918339,0,2.0,0.9141671705107122,7,386.0,0.21107781568955367,0,0.0,0.22819668537383983,28,917.0
1370.0,23,545.0,7.569444444444445,7.519885771263846,3,58.0,0.06700020869096122,1,3.0,0.2510239878185461,1,73.0,0.6452373921767093,0,5.0,0.872080999481461,2,43.0,0.3311523786152089,2,147.0,0.1361799430746375,0,5.0,0.9216694387941735,1,4.0,0.0007154234461242256,2,26.0,0.48389183162266936,3,66.0,0.34618215163728927,3,88.0,0.4035886523483538,2,27.0,0.5050370007326017,1,31.0,0.6349430324164137,0,2.0,0.33790843227671824,1,20.0,0.22111987851071965,0,7.0,0.8673964959929344,22,605.0
1380.0,29,733.0,10.779411764705882,6.788262017592458,3,90.0,0.37457917027365334,2,21.0,0.26141407779055287,1,83.0,0.47387369881564123,0,5.0,0.89936120030058,1,14.0,0.0,3,176.0,0.0,1,7.0,0.42335167266313123,1,16.0,0.4775032438400376,2,35.0,0.48509676125895707,3,96.0,0.38717885865424295,5,125.0,0.00022054455755023835,2,25.0,0.24450015514321846,2,46.0,0.4663199081698044,1,11.0,0.1310325469252534,2,37.0,0.32873959972866124,0,16.0,0.840425132491861,29,803.0
1390.0,25,735.0,10.970149253731343,7.269324824339369,3,120.0,0.4433511496015487,2,41.0,0.3176308843150521,2,94.0,0.0015280132972407042,0,3.0,0.8524900018738371,1,29.0,0.5771895516274724,1,21.0,0.0,2,25.0,0.30717537712835835,0,2.0,0.97007624529317,1,20.0,0.2123274217843555,2,85.0,0.5084459533541585,4,163.0,0.19924292658861303,1,27.0,0.4899532422914344,2,66.0,0.23069252464853118,1,21.0,0.4768962700576533,2,59.0,0.48297116626104875,1,24.0,0.6021612085873617,25,800.0
1400.0,17,663.0,10.2,7.924271659168395,1,57.0,0.6065151497445198,0,0.0,0.37232592682306814,1,103.0,0.48548664575400474,0,0.0,0.8189252333722112,1,44.0,0.6357975267350536,1,33.0,0.49339599775571163,1,5.0,0.47637892982497115,0,2.0,0.6251029115290307,1,8.0,0.49670337216142996,2,100.0,0.32544446992895654,4,249.0,0.3981144641521149,0,0.0,1.0,2,73.0,0.25170704767104723,1,33.0,0.7766196021336464,1,29.0,0.4674189292442137,1,30.0,0.22987791749468775,17,766.0
1410.0,17,612.0,9.134328358208956,8.49245984273776,1,11.0,0.6709102316628044,0,3.0,0.6829274905201009,1,114.0,0.6309000204395625,0,0.0,0.802100050233571,1,14.0,0.6365268496147429,1,43.0,0.45472870354154393,0,0.0,0.9759635190267633,2,15.0,5.9151753595375125e-06,1,18.0,0.41535223859603837,3,123.0,8.581609335945226e-06,3,249.0,0.4391258160639081,0,2.0,0.9404731553515211,1,71.0,0.47838367432256135,0,4.0,0.7311205071332265,2,46.0,0.5728380277846662,1,9.0,0.48111026307918536,17,722.0
1420.0,21,744.0,11.446153846153846,7.717427874427836,2,26.0,0.3170876907900621,0,3.0,0.926424750704858,2,126.0,0.32883295105212845,1,0.0,0.636042479876417,2,33.0,0.4803035333212433,1,51.0,0.0,0,0.0,1.0,2,35.0,0.0,1,28.0,0.5508417659550375,3,153.0,0.0,4,235.0,0.1992980392806925,0,2.0,0.8869045544919019,1,81.0,0.0,2,15.0,0.32478841967918476,0,6.0,0.9380150620334293,0,0.0,0.9173417009374303,21,794.0
1430.0,20,855.0,14.25,7.280862182541337,1,17.0,0.14094042363707143,0,3.0,0.9609884848174252,2,146.0,0.22366996411621554,0,0.0,0.9373656828221273,4,63.0,0.19551618735466123,0,1.0,0.9612644084168963,0,0.0,1.0,2,55.0,0.0,1,38.0,0.7099875379102599,3,187.0,0.4614575224388693,4,275.0,0.04291524325838251,0,0.0,0.9633111867174672,1,91.0,0.3471675002971936,1,15.0,0.12608006505712482,1,11.0,0.3735660970113088,0,0.0,1.0,20,902.0
1440.0,17,575.0,9.745762711864407,8.471724974003573,1,27.0,0.06932891329676728,0,0.0,0.9823104578596518,1,8.0,0.630646936001538,1,7.0,0.5700984933741492,4,104.0,0.37675406030035824,0,3.0,0.9441524725389265,0,0.0,1.0,2,75.0,0.0,2,53.0,0.579369471920597,2,188.0,0.7063393287804183,1,111.0,0.47852756725802337,0,0.0,0.009330835623233256,0,0.0,0.8014851052207795,2,34.0,0.3126568030128452,1,13.0,0.48353860596832476,0,0.0,1.0,17,623.0
1450.0,19,647.0,11.350877192982455,8.075366632481389,0,0.0,0.9640366524424087,0,0.0,0.02554107607714967,1,18.0,0.6379056996229878,3,32.0,0.382615040751564,2,60.0,0.5631980056572178,1,7.0,0.6342808131091272,0,0.0,1.0,2,95.0,0.0,3,74.0,0.285637293168011,2,206.0,0.6492175706610063,1,121.0,0.5894920614886766,0,0.0,0.9110101081324392,1,7.0,0.6326374744890652,1,34.0,0.49671606902946314,2,33.0,0.4630781044309498,0,1.0,0.6252863128536253,19,688.0
1460.0,17,527.0,9.410714285714286,7.802682758097307,0,0.0,0.5677839840428794,1,9.0,0.0,1,33.0,0.6885918515894774,1,7.0,0.13500399397707474,0,7.0,0.8794596354418137,2,23.0,0.46078066899484227,0,2.0,0.947232869691029,1,55.0,0.6521196934794972,0,2.0,0.9535076916128863,3,227.0,0.38627546705529503,2,132.0,0.33330655438622575,0,0.0,0.8018046859719015,2,22.0,0.3846295638241116,0,0.0,0.9419039026312641,4,61.0,0.18467345032406932,0,1.0,0.9658206037360079,17,581.0
1470.0,20,616.0,11.0,7.504094090635819,1,7.0,0.49790439061607183,0,0.0,0.8174812697491389,2,51.0,0.477827943664237,2,27.0,0.3693146290073651,0,7.0,0.9377180536324472,1,22.0,0.8005673970176157,0,2.0,0.9194731750657089,1,65.0,0.6336658987979912,1,7.0,0.653040007692255,2,241.0,0.33167404477053497,3,156.0,2.4837666235290644e-06,0,0.0,0.5056430291523522,1,15.0,0.6439241542378563,0,0.0,0.9639276895333354,3,62.0,0.23518949156582716,3,8.0,0.30599488258238333,20,670.0
1480.0,16,398.0,6.862068965517241,8.39593788229824,1,17.0,0.48684264657090376,0,0.0,0.6824654578925825,2,71.0,0.4418404151973947,2,47.0,0.4871465975266627,0,7.0,0.9723705160397692,0,6.0,0.6964702611234788,1,5.0,0.4784504444340721,1,6.0,0.49045889569404877,0,6.0,0.6449772444452747,0,2.0,0.9486481045912762,3,193.0,0.4682751753402656,0,0.0,0.9438337339252107,1,2.0,0.0010122718228990468,1,4.0,0.6366050405030613,2,68.0,0.23163979683234506,2,21.0,0.535573826609471,16,455.0
1490.0,12,229.0,3.816666666666667,8.785057674677796,1,0.0,0.5796485206119625,0,4.0,0.9601465728366593,3,44.0,0.3290964879347184,0,0.0,0.574924180650648,0,4.0,0.552967508813851,0,4.0,0.24198807080913093,0,4.0,0.9374273464021752,1,17.0,0.5278089700626022,0,4.0,0.8317468268746239,0,2.0,0.8321212336657589,1,40.0,0.7572628955464676,0,5.0,0.8627048369959359,1,13.0,0.4851480650313662,1,14.0,0.408267410847655,2,86.0,0.0,2,41.0,0.5427764311831608,12,282.0
1500.0,16,289.0,4.816666666666666,8.805570795296727,1,2.0,0.6554717615520539,0,9.0,0.8883827245716364,1,38.0,0.6427557155568026,2,13.0,0.0002358286678629525,2,17.0,0.5664193158038231,0,1.0,0.9031263493428415,0,5.0,0.7037454424061751,1,26.0,0.6190693930895629,1,4.0,0.48556023318743025,1,7.0,0.6461254443584031,1,46.0,0.5135301050350721,0,6.0,0.7158436973296576,1,24.0,0.6399500328595346,2,32.0,0.21009124563764534,1,45.0,0.0,2,59.0,0.3941871096266216,16,334.0
